dataset,location,model_type,model_label,seed,split_seed,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,peak_depth_mae_cm,csi,pod,far,persistence_mae_cm,persistence_rmse_cm,persistence_csi,persistence_pod,persistence_far,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,6,30,1.9570426285378173,7.543211564919751,14.178477272306914,11.760047937815006,0.737215145323544,0.8029152780587527,0.09990570429343869,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,22.141581170434147,29.090278517801526,0.12301520852801051
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,12,60,3.5207932167939586,11.692783097728473,20.914991967133396,18.30235320406082,0.6835876969856446,0.7963063876164365,0.17154904375094118,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,28.31125153329971,35.67100807124167,0.1973100546750417
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,1,5,0.3403330221498804,1.6204807114959678,3.3789449843540464,2.1794079396969233,0.9201641230620154,0.9306331827578287,0.012077765857147501,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,11.866240160709483,18.458874259739613,0.020061968671663655
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,3,15,1.0146619832944412,4.536111926974455,9.076632775164626,6.322650802441132,0.8096607245543416,0.8388550705867116,0.041212695405021316,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,15.39727324447244,20.615551807658864,0.05564913623516177
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,6,30,2.01802939725328,8.183257902467279,15.612352379671112,11.522669412004642,0.7103344599905675,0.7697590476900308,0.09802625012476295,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,19.715301174040807,23.073543186889566,0.09613452319503402
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,12,60,3.7056471332807304,13.3837818386708,23.71196094162582,17.905621584027244,0.6468956076307113,0.7483864925157093,0.17330536770722624,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,24.547342349740262,26.367812805543817,0.1606179653201084
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,1,5,0.3411626822497241,1.5024213568563463,3.1368129647599092,2.1787488976350198,0.9261254735062857,0.939683025802006,0.01533968742980007,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,11.651388649898212,24.399514350787886,0.02602331911593392
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,3,15,0.992842870139802,4.289193900520314,8.534077567326646,6.537444134935355,0.8213090253331851,0.8612096878642663,0.053398818421239946,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,17.21655542776304,24.936752782053222,0.06729743701400526
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,6,30,1.9390029128318877,7.584495102559694,14.007649517362111,11.822475903691391,0.7392132458323905,0.8347405743246841,0.1340586513503065,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,22.859268011036058,28.702193929340257,0.12501330903685692
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,12,60,3.5400152739444897,12.170551945672162,20.747236395518794,18.625112250447273,0.6668730863178175,0.8252303186145122,0.22345343685150912,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,27.919860975767403,33.04251594012941,0.1805954440072146
